Celltype,Celltype_Str,Cytokine,Cytokine_Str,Gene,Avg_log2FC,FDR,Pct_Cytokine,Pct_PBS,__sheet__
Mast cell,Mast_cell,IL-3,IL3,Pim1,2.4230798880378,7.30113435914115e-07,0.864,0.143,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Tpsab1,2.34164782067371,5.96863448166812e-06,0.955,0.536,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Enah,2.04852951295275,7.49168806516089e-06,0.818,0.125,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Lcp2,1.98185681418043,7.49168806516089e-06,0.909,0.232,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Rab44,1.92435088650463,2.40111017397317e-05,0.955,0.357,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Serpina3g,1.8269011168728,0.00613021751976628,0.455,0.036,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Emb,1.76830948429994,0.00478046376139374,0.682,0.179,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Slfn2,1.65199365226009,0.00100788286693344,0.545,0.054,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Muc13,1.64952993810514,0.0267655992394582,0.818,0.393,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Rnase6,1.6335812998022,0.00736443307870048,0.455,0.036,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Furin,1.62301783737018,0.0112035428208868,0.727,0.214,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Gpm6b,1.60157533500091,7.48146459806981e-05,0.545,0.018,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Pilra,1.58105058004294,0.00223636526436839,0.909,0.5,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Tph1,1.56808383951509,5.97405050548322e-05,1.0,0.929,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Cyp11a1,1.53045437891725,6.77608251619584e-05,1.0,0.804,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Metrnl,1.46770919001093,0.00736443307870048,0.591,0.125,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Klk8,1.35756557534412,0.00613021751976628,0.727,0.196,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Csf2rb2,1.33094835710174,0.0058438568359991,0.545,0.071,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Plcg1,1.31649585672114,0.00587579274293225,0.682,0.179,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Cltc,1.29898892550964,0.00587579274293225,0.727,0.179,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Slc7a8,1.27615823841352,0.033765086523372,0.818,0.357,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Fdx1,1.26078669192615,0.00577878599034771,0.864,0.25,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Stk39,1.25867069747534,0.0367405488430413,0.455,0.071,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Ptpn2,1.24855539838934,0.0157080194406256,0.909,0.536,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Fbxw7,1.23616065061175,0.00577878599034771,0.591,0.089,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Cnot6l,1.21053275774052,0.0384220455565006,0.682,0.196,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Vim,1.18817271500605,0.0150810298476589,0.955,0.911,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Top1,1.16215667077898,0.0384220455565006,0.955,0.714,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Lilr4b,1.14141603508737,0.0183373197863308,1.0,0.732,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Bhlhe40,1.10355601787616,0.0413847859866037,0.545,0.125,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Tgfb1,1.06196676988396,0.0443564302399361,0.864,0.321,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Zfp120,1.01819690577067,0.0244421726934932,0.364,0.018,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Eif4a1,0.999663161340963,0.0461931052066972,0.955,0.589,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Atp6ap2,0.993158303217165,0.033765086523372,0.818,0.286,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Nsf,0.95558058831598,0.0329632717848101,0.455,0.054,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Map3k11,0.922642599869219,0.0384220455565006,0.273,0.0,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Zfp53,0.814093532492764,0.0384220455565006,0.273,0.0,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Gab2,0.784082526167752,0.0384220455565006,0.273,0.0,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Letmd1,0.634214405594493,0.0384220455565006,0.273,0.0,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Polr2b,0.593126237179859,0.0384220455565006,0.273,0.0,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Slc6a4,-1.49835216662763,0.0367405488430413,0.545,0.839,Mast_cell
Mast cell,Mast_cell,IL-3,IL3,Chpt1,-1.72753918499137,0.0360241487544793,0.136,0.661,Mast_cell
Mast cell,Mast_cell,IL-5,IL5,Coq6,1.23099437247698,0.0409524812698702,0.333,0.0,Mast_cell
Mast cell,Mast_cell,IL-5,IL5,Ift81,1.13763797247622,0.0409524812698702,0.333,0.0,Mast_cell
Mast cell,Mast_cell,IL-5,IL5,Armc5,1.13763797247622,0.0409524812698702,0.333,0.0,Mast_cell
Mast cell,Mast_cell,IL-5,IL5,Slc44a2,1.10687576443159,0.00278507272676327,0.5,0.0,Mast_cell
Mast cell,Mast_cell,IL-5,IL5,Map2k1,1.01211209631134,0.0409524812698702,0.333,0.0,Mast_cell
Mast cell,Mast_cell,IL-5,IL5,H2afx,0.882990895569702,0.0409524812698702,0.333,0.0,Mast_cell
Mast cell,Mast_cell,IL-5,IL5,Oas1a,0.713711882077744,0.0409524812698702,0.333,0.0,Mast_cell
Mast cell,Mast_cell,IL-5,IL5,Cdr2,0.713711882077744,0.0409524812698702,0.333,0.0,Mast_cell
Mast cell,Mast_cell,IL-5,IL5,Klhl28,0.713711882077744,0.0409524812698702,0.333,0.0,Mast_cell
Mast cell,Mast_cell,IL-5,IL5,Snn,0.654518310584351,0.0409524812698702,0.333,0.0,Mast_cell
Mast cell,Mast_cell,GM-CSF,GM-CSF,Prpf18,1.4042564530991,0.0229152341593878,0.667,0.054,Mast_cell
Mast cell,Mast_cell,GM-CSF,GM-CSF,Aldh3a2,1.30768096484838,0.0229152341593878,0.667,0.054,Mast_cell
Mast cell,Mast_cell,GM-CSF,GM-CSF,Nudt2,1.1977568702889,0.0229152341593878,0.667,0.054,Mast_cell
Mast cell,Mast_cell,GM-CSF,GM-CSF,Preb,1.153863445517,0.0229152341593878,0.5,0.018,Mast_cell
Mast cell,Mast_cell,GM-CSF,GM-CSF,Ccdc66,1.00306005535283,0.0229152341593878,0.5,0.018,Mast_cell
Mast cell,Mast_cell,GM-CSF,GM-CSF,Gpr141,0.993995578430431,0.0229152341593878,0.5,0.018,Mast_cell
Mast cell,Mast_cell,GM-CSF,GM-CSF,Isoc2b,0.745475416614417,0.0229152341593878,0.333,0.0,Mast_cell
Mast cell,Mast_cell,GM-CSF,GM-CSF,Sergef,0.745475416614417,0.0229152341593878,0.333,0.0,Mast_cell
Mast cell,Mast_cell,GM-CSF,GM-CSF,Polr2b,0.713061663506006,0.0229152341593878,0.333,0.0,Mast_cell
Mast cell,Mast_cell,GM-CSF,GM-CSF,Extl2,0.699480600360347,0.0229152341593878,0.5,0.018,Mast_cell
Mast cell,Mast_cell,GM-CSF,GM-CSF,Klhl28,0.573441240886266,0.0229152341593878,0.333,0.0,Mast_cell
Mast cell,Mast_cell,GM-CSF,GM-CSF,Mief1,0.573441240886266,0.0229152341593878,0.333,0.0,Mast_cell
Mast cell,Mast_cell,GM-CSF,GM-CSF,Rfx1,0.523158141712396,0.0229152341593878,0.333,0.0,Mast_cell
Mast cell,Mast_cell,IL-19,IL19,Dhrs3,1.3969363430559,0.0382555606653976,0.5,0.018,Mast_cell
Mast cell,Mast_cell,IL-19,IL19,Ttll12,1.06964283659868,0.0382555606653976,0.375,0.0,Mast_cell
Mast cell,Mast_cell,IL-19,IL19,Pcbp4,0.966962510681618,0.0382555606653976,0.375,0.0,Mast_cell
Mast cell,Mast_cell,IL-20,IL20,Mrpl32,1.54335167950665,0.0286916704990482,0.75,0.089,Mast_cell
Mast cell,Mast_cell,IL-20,IL20,Cog6,1.50560689403705,0.00213427468398816,0.5,0.0,Mast_cell
Mast cell,Mast_cell,IL-20,IL20,Rhobtb2,1.04019214362546,0.0286916704990482,0.375,0.0,Mast_cell
Mast cell,Mast_cell,IL-17E,IL17E,Ap2a1,1.49005232555837,1.41349811496246e-05,0.667,0.0,Mast_cell
Mast cell,Mast_cell,IL-17E,IL17E,Pilrb1,1.41115985857599,0.0227169811661999,0.833,0.107,Mast_cell
Mast cell,Mast_cell,IL-17E,IL17E,Strip1,1.40196700623115,0.000924007724924944,0.667,0.018,Mast_cell
Mast cell,Mast_cell,IL-17E,IL17E,Plpp5,1.35185224419814,0.0163809925079481,0.833,0.089,Mast_cell
Mast cell,Mast_cell,IL-17E,IL17E,Ccdc88b,1.2844304509815,0.0163809925079481,0.5,0.018,Mast_cell
Mast cell,Mast_cell,IL-17E,IL17E,Kdelr1,1.19483088041711,0.0448501016295603,0.833,0.125,Mast_cell
Mast cell,Mast_cell,IL-17E,IL17E,Jpx,1.0374410908248,0.0163809925079481,0.333,0.0,Mast_cell
Mast cell,Mast_cell,IL-17E,IL17E,Zfp113,0.83674064408868,0.0163809925079481,0.5,0.018,Mast_cell
Mast cell,Mast_cell,IL-17E,IL17E,Gba2,0.831212618899026,0.0163809925079481,0.333,0.0,Mast_cell
Mast cell,Mast_cell,IL-17E,IL17E,Mon1a,0.831212618899026,0.0163809925079481,0.333,0.0,Mast_cell
Mast cell,Mast_cell,IL-17E,IL17E,Fblim1,0.816231883607521,0.0163809925079481,0.333,0.0,Mast_cell
Mast cell,Mast_cell,IL-17E,IL17E,Mink1,0.763185305168569,0.0163809925079481,0.333,0.0,Mast_cell
Mast cell,Mast_cell,IL-17E,IL17E,Syt11,0.73775598130801,0.0163809925079481,0.333,0.0,Mast_cell
Mast cell,Mast_cell,IL-17E,IL17E,Rfx1,0.73775598130801,0.0163809925079481,0.333,0.0,Mast_cell
Mast cell,Mast_cell,IL-17E,IL17E,Golph3l,0.691349879074669,0.0163809925079481,0.333,0.0,Mast_cell
Mast cell,Mast_cell,IL-17E,IL17E,Eif2b1,0.691349879074669,0.0163809925079481,0.333,0.0,Mast_cell
Mast cell,Mast_cell,IL-17E,IL17E,Parp10,0.685698972718116,0.0163809925079481,0.5,0.018,Mast_cell
Mast cell,Mast_cell,IL-17E,IL17E,Dubr,0.65317796298341,0.0163809925079481,0.5,0.018,Mast_cell
Mast cell,Mast_cell,IL-17E,IL17E,Bcorl1,0.65184857381282,0.0163809925079481,0.333,0.0,Mast_cell
Mast cell,Mast_cell,IL-17E,IL17E,Snapc2,0.65184857381282,0.0163809925079481,0.333,0.0,Mast_cell
Mast cell,Mast_cell,IL-17E,IL17E,Fam214a,0.65184857381282,0.0163809925079481,0.333,0.0,Mast_cell
Mast cell,Mast_cell,IL-17E,IL17E,Nat10,0.574570192336612,0.0163809925079481,0.333,0.0,Mast_cell
Mast cell,Mast_cell,IL-17E,IL17E,Lrch1,0.574570192336612,0.0163809925079481,0.333,0.0,Mast_cell
Mast cell,Mast_cell,IL-17E,IL17E,Id1,0.492410731773629,0.0163809925079481,0.333,0.0,Mast_cell
Mast cell,Mast_cell,IL-17E,IL17E,Blcap,0.492410731773629,0.0163809925079481,0.333,0.0,Mast_cell
Mast cell,Mast_cell,IL-17E,IL17E,Cyp4v3,0.492410731773629,0.0163809925079481,0.333,0.0,Mast_cell
Mast cell,Mast_cell,IL-17E,IL17E,Klhl28,0.492410731773629,0.0163809925079481,0.333,0.0,Mast_cell
Mast cell,Mast_cell,IFN-α1,IFNa1,Isg15,4.62704873374277,1.38498778481241e-09,1.0,0.071,Mast_cell
Mast cell,Mast_cell,IFN-α1,IFNa1,Ifitm3,4.59897961195179,1.41556287219394e-07,0.867,0.089,Mast_cell
Mast cell,Mast_cell,IFN-α1,IFNa1,Cxcl10,4.27292372471372,1.64051311098614e-08,0.8,0.018,Mast_cell
Mast cell,Mast_cell,IFN-α1,IFNa1,Gbp2,3.86975562771754,9.55840172805565e-09,1.0,0.125,Mast_cell
Mast cell,Mast_cell,IFN-α1,IFNa1,Ifit1,3.77012678576334,1.99542287448652e-10,1.0,0.036,Mast_cell
Mast cell,Mast_cell,IFN-α1,IFNa1,Isg20,3.16764190397534,7.62227910346817e-09,0.867,0.036,Mast_cell
Mast cell,Mast_cell,IFN-α1,IFNa1,Bst2,3.15474402869647,3.84375004795531e-06,1.0,0.571,Mast_cell
Mast cell,Mast_cell,IFN-α1,IFNa1,Ube2l6,3.12862271896465,1.61432782505018e-09,0.933,0.054,Mast_cell
Mast cell,Mast_cell,IFN-α1,IFNa1,Rsad2,2.99323999515337,1.61432782505018e-09,1.0,0.071,Mast_cell
Mast cell,Mast_cell,IFN-α1,IFNa1,Irf7,2.97399206913803,1.99542287448652e-10,1.0,0.054,Mast_cell
Mast cell,Mast_cell,IFN-α1,IFNa1,Iigp1,2.71037492167102,2.33399645586422e-06,0.8,0.071,Mast_cell
Mast cell,Mast_cell,IFN-α1,IFNa1,Samhd1,2.64819046128802,2.33399645586422e-06,1.0,0.321,Mast_cell
Mast cell,Mast_cell,IFN-α1,IFNa1,Ifit3,2.62886188748572,4.31485562971486e-07,0.8,0.054,Mast_cell
Mast cell,Mast_cell,IFN-α1,IFNa1,Gbp7,2.58381862746588,1.53692732830042e-07,1.0,0.179,Mast_cell
Mast cell,Mast_cell,IFN-α1,IFNa1,Mndal,2.53243539114816,2.33399645586422e-06,0.867,0.125,Mast_cell
Mast cell,Mast_cell,IFN-α1,IFNa1,Ifi207,2.48130616058385,1.61432782505018e-09,0.867,0.018,Mast_cell
Mast cell,Mast_cell,IFN-α1,IFNa1,H2-T22,2.42960233773142,1.49958683206058e-06,0.933,0.196,Mast_cell
Mast cell,Mast_cell,IFN-α1,IFNa1,Trim30a,2.40625114068574,1.76850372269747e-07,1.0,0.179,Mast_cell
Mast cell,Mast_cell,IFN-α1,IFNa1,Herc6,2.39188114518738,2.87695697101344e-05,0.733,0.089,Mast_cell
Mast cell,Mast_cell,IFN-α1,IFNa1,Grn,2.28989572226452,8.74247783125274e-07,0.933,0.161,Mast_cell
Mast cell,Mast_cell,IFN-α1,IFNa1,Tor3a,2.26767322086561,1.60341658845265e-05,0.733,0.071,Mast_cell
Mast cell,Mast_cell,IFN-α1,IFNa1,Phf11b,2.25239411421622,1.75562570037271e-06,0.667,0.018,Mast_cell
Mast cell,Mast_cell,IFN-α1,IFNa1,Mx1,2.24788527762415,0.00181704628923165,0.533,0.054,Mast_cell
Mast cell,Mast_cell,IFN-α1,IFNa1,Slfn5,2.23339592044528,1.98240185125233e-07,0.867,0.071,Mast_cell
Mast cell,Mast_cell,IFN-α1,IFNa1,Tapbp,2.19074879370513,2.87383035587251e-05,1.0,0.5,Mast_cell
Mast cell,Mast_cell,IFN-α1,IFNa1,Usp18,2.15522252037713,5.18425752547385e-06,0.867,0.107,Mast_cell
Mast cell,Mast_cell,IFN-α1,IFNa1,Rtp4,2.14784473932212,6.04215545321793e-08,0.867,0.054,Mast_cell
Mast cell,Mast_cell,IFN-α1,IFNa1,Oasl2,2.07675502976562,2.82596063721665e-06,0.8,0.071,Mast_cell
Mast cell,Mast_cell,IFN-α1,IFNa1,Cmpk2,2.05975880504998,5.97420306011644e-05,0.667,0.054,Mast_cell
Mast cell,Mast_cell,IFN-α1,IFNa1,Ddx60,2.0470730533014,1.37505763580691e-05,0.667,0.036,Mast_cell
Mast cell,Mast_cell,IFN-α1,IFNa1,Ly6a,1.98224107003367,0.00060718382095661,1.0,0.946,Mast_cell
Mast cell,Mast_cell,IFN-α1,IFNa1,Cd200r4,1.95746518442734,3.89155533900774e-05,1.0,0.357,Mast_cell
Mast cell,Mast_cell,IFN-α1,IFNa1,Rnf213,1.95190664984559,9.33054723471902e-06,0.867,0.125,Mast_cell
